,gender,age,hours,evaluation,salary,status
658,female,29.079946819692896,41.892046687817505,3,5,fired
659,female,45.192010402679394,35.000064452005404,2,1,ok
660,male,36.362800234928706,49.5419208656483,2,1,ok
661,male,49.505391381681,36.2098526786379,2,4,fired
662,male,21.7880123108625,35.678243864184296,3,3,ok
666,male,26.337615652009802,35.0164712654184,4,0,promoted
667,female,21.1699217837304,41.6174532280142,2,4,ok
668,female,34.5056799612939,40.969261427577,5,3,promoted
669,female,22.9759020078927,55.546498712111905,2,5,fired
670,male,42.8096638061106,38.5664624815602,5,5,fired
671,female,38.3366786222905,35.7097146767404,2,2,ok
672,male,34.6584213152528,42.6058980532778,3,1,fired
673,female,59.587878389284,66.33988028870189,3,0,promoted
674,female,45.6119550392032,68.012775021614,4,2,promoted
675,female,46.3359894417226,38.4771551391243,2,1,fired
676,female,47.981079025194,77.0961713808372,3,0,ok
677,female,43.94441027194261,59.8924000278058,2,5,fired
679,male,50.616499306634104,56.1759544770852,5,5,fired
681,male,20.1119510643184,57.9306901292747,5,5,promoted
682,female,27.756071658805,78.455145672099,3,3,ok
683,female,56.443327376618996,69.8929032464476,3,0,promoted
685,female,44.004863919690294,77.8999704096447,4,2,promoted
687,female,40.1720189023763,35.019848891897205,2,1,fired
688,male,37.162919882684896,57.6465106738384,4,3,promoted
689,male,51.2260218057781,35.5402929925066,4,4,fired
690,female,48.8487277459353,45.6882148519382,4,3,ok
692,female,26.056831143796398,54.0023865379109,4,0,promoted
693,female,48.70189517736429,37.263495980196296,4,5,fired
695,male,43.8445029128343,72.9255043894402,5,2,promoted
697,male,27.0635396149009,73.7681723005583,4,4,promoted
698,female,27.478471482172605,50.8268364316142,4,3,promoted
699,male,27.5628680922091,44.6496328403193,4,3,fired
700,female,34.264093162491896,35.009926351785005,2,4,ok
702,female,49.4940323289484,36.0355831182054,2,0,fired
704,male,39.4545304402709,77.895012019015,3,1,fired
705,female,27.161921858787498,37.479971474280795,5,3,fired
706,male,47.688874928280704,35.185991461236895,4,0,fired
707,male,47.93415449559689,40.6753830585691,5,0,fired
709,male,39.4795886520296,43.5035993017243,3,4,fired
711,male,58.5492520593107,35.0022184575314,3,0,fired
712,male,23.478440837934603,56.5608838968476,2,5,fired
713,male,52.9411982186139,77.56741893788801,5,3,promoted
714,male,33.161722347140305,77.5750178852424,5,0,promoted
715,female,59.6932468563318,38.552841221155795,3,1,ok
716,male,21.645750841125803,38.950274064773204,5,1,ok
717,female,37.178460722789204,72.8690217687475,4,3,promoted
718,female,50.6421401444823,37.8685965450714,3,2,ok
719,female,40.22067319601771,72.177873087781,3,1,promoted
720,male,27.168033504858602,39.936535587087796,2,1,fired
721,male,38.221165416762204,64.0639619063378,3,0,ok
722,male,27.6504574343562,65.0553398844747,4,4,promoted
723,female,24.323029629886197,44.780990832244605,2,3,fired
724,male,51.48375659249721,45.072825643201895,5,2,fired
725,female,27.903605764731804,37.7784347836638,3,2,fired
726,female,50.572270732373,72.7402505938046,3,4,promoted
727,male,40.314292302355206,36.5976417024499,2,3,fired
728,male,44.7051310632378,35.86055636483879,5,2,fired
729,female,55.92814449220899,37.98420940060029,2,3,ok
731,male,59.172986568883104,60.958631215368,5,2,promoted
732,male,33.482916560024,41.560154096262,5,4,promoted
733,male,43.1967734545469,72.07713537336092,5,1,promoted
735,female,53.80365320481361,50.5378582422833,5,1,promoted
737,male,41.2320377025753,60.4787853856108,4,3,promoted
739,male,37.6637108251452,36.7025146217675,2,2,ok
740,male,50.3251820895821,41.815656428966605,4,1,fired
742,male,23.6841060779989,35.7966065490438,5,3,ok
743,female,41.2093512434512,58.59079254563171,2,1,ok
744,male,21.751599851995696,35.846929999344894,2,0,fired
745,female,41.977649535983794,36.114499455395396,2,5,fired
747,male,26.2369066290557,41.765005346372,2,2,ok
751,female,42.9544734209776,63.434506512898295,2,0,promoted
752,female,53.76895032823089,76.5775911123571,4,3,promoted
753,male,41.196462176740205,66.5455484496922,4,4,promoted
755,male,31.7027876339853,67.4794344468922,5,1,promoted
756,male,43.1994398124516,48.866162138957904,3,1,ok
758,male,30.566531689837603,35.0275212146434,2,4,fired
759,female,51.974735623225605,46.1832027873524,3,0,ok
760,female,39.7858093865216,59.7960797548551,3,5,fired
761,male,23.9354905392975,64.8226132223461,4,2,promoted
762,female,55.3488340880722,55.819161935379704,3,5,fired
763,male,24.590156711638,35.0964523067507,4,2,promoted
764,female,51.8063887394965,78.1065924406452,2,0,promoted
766,female,32.119635185226805,64.3056621103191,5,0,promoted
767,male,58.9161172416061,39.5202661403049,3,5,fired
768,male,49.195924513042,57.976813243032296,2,0,fired
769,male,33.9246016833931,44.840859257185,2,1,ok
770,male,22.5611622910947,37.7143120162313,3,3,ok
772,female,35.5700357072055,46.1570197958267,2,1,ok
773,female,26.1873179022223,41.5870756849455,4,3,fired
774,female,39.2696016933769,62.229714210790206,5,0,ok
775,female,20.809130994603,69.8368373988461,2,0,fired
776,male,50.0008281879127,44.2963868259824,5,2,promoted
780,female,50.0884287245572,76.94191751958459,5,0,promoted
781,female,23.6038683447987,54.4325319349753,3,2,ok
782,female,26.945244027301698,76.524563026954,2,0,promoted
783,male,31.330834096297604,38.5154025805014,5,1,fired
784,female,48.64486234262589,63.65265822243279,4,3,promoted
785,female,40.964367790147705,74.6820603018861,5,0,promoted
786,female,31.361406473442898,35.880153340468794,3,1,fired
789,male,42.050909427925895,50.5191924030094,3,2,ok
790,female,47.2404478862882,35.1382730907275,4,3,ok
791,male,29.901596475392605,36.606284053721,2,0,ok
792,male,27.8899411018938,36.0670478912647,5,3,promoted
793,male,57.23792136646811,40.4219318732282,3,1,fired
796,male,59.657756332308104,42.58619158349261,5,4,fired
798,female,54.967995388433295,54.23979101294311,4,5,promoted
799,male,43.099962584674394,37.6455478620193,5,1,ok
800,female,48.9063430204988,46.372852988123796,4,0,promoted
802,female,37.613946804776795,35.8739215199532,3,1,fired
803,male,35.103640966117396,35.003750572961394,2,3,fired
804,female,44.16238988749679,39.1436630201772,5,0,fired
805,female,55.276076039299404,77.7055965979125,5,0,promoted
806,male,29.730107793584498,53.3276534154284,2,1,ok
807,female,28.8424401730299,35.0000907099556,3,0,fired
808,male,51.360681038349895,47.544942267062105,3,1,fired
809,female,58.9133954979479,40.266738209490796,3,4,ok
810,female,36.420630151405895,40.0529186512099,2,4,ok
811,male,24.491365225985604,40.17315447901029,2,3,ok
812,male,42.046600859612205,73.02462754322609,5,4,promoted
813,female,52.2042432054877,37.899153249944206,2,3,ok
815,male,37.875444767996704,53.62674849103271,5,4,promoted
816,male,21.3781023025513,47.583589355921895,5,5,promoted
817,male,33.548053689301,59.7889336064709,2,1,fired
818,female,47.7854202408344,35.892990947859,2,2,ok
819,male,45.223097167909096,35.2313822467172,2,2,ok
820,male,21.6795507911593,35.567065589049,4,3,promoted
821,female,37.1343116555363,56.0111397242537,2,5,fired
822,female,36.962078856304295,45.4732034712574,2,1,fired
823,female,51.5179538074881,59.40582553661179,5,5,promoted
824,female,32.5315076671541,37.7454111534799,5,3,fired
826,female,43.77284890972079,48.01390594749989,3,1,promoted
827,male,40.4823009483516,37.1814967115681,2,0,fired
828,male,40.1414535101503,47.80272108322271,4,0,fired
830,male,27.3783506359905,35.0664329393599,5,1,fired
831,male,37.5669855158776,36.158616487078795,3,1,fired
833,female,53.304390553385,35.2005693107857,3,2,ok
834,female,50.6922913342714,35.85041912269379,4,2,promoted
835,female,30.4646883532405,51.6205312747636,3,4,fired
836,female,59.385314034298105,77.1088113740496,3,0,promoted
837,female,56.1569485254586,35.049870857227894,3,5,fired
838,female,43.8048827555031,44.8567985246895,2,2,ok
839,female,35.0404784735292,59.35648826830379,4,4,promoted
840,female,46.981819663196795,41.118526432276795,4,2,fired
841,male,35.5071765556931,39.584213024540205,2,4,fired
842,female,49.2297979723662,54.5985422252195,3,2,ok
843,male,23.0345617607236,36.4866352326365,4,2,promoted
845,female,55.928184147924206,72.7676308511021,5,4,promoted
846,female,40.812491988763206,77.794275433786,4,0,promoted
847,male,48.9948410727084,47.0321792374509,4,3,promoted
848,male,52.7750443760306,48.3733441415965,4,5,promoted
849,male,49.915137887001,38.222301624932896,2,4,fired
850,female,27.175413500517603,48.8473738187007,3,2,ok
851,female,50.07087919861079,78.72685482564779,2,2,ok
853,female,48.098802762106104,43.2959409005439,3,5,fired
855,male,37.801473224535606,56.383089410095394,3,2,ok
856,female,45.750898215919705,42.9739600045512,4,5,fired
857,female,29.717665025964397,40.3560656893689,2,1,fired
858,female,20.3173213731498,38.664678946223795,2,4,fired
863,female,35.182106597349,66.9062992646049,5,2,promoted
865,male,41.859367405995705,57.882171033283704,5,0,promoted
866,female,23.2077584322542,71.614032491575,2,1,fired
867,female,25.2669411990792,52.781177518552106,4,2,promoted
869,male,29.3537168391049,40.7487369578581,2,5,fired
870,female,47.152732098475106,36.934475872052005,3,0,fired
871,male,38.7813260406256,35.5786387458495,4,1,fired
872,male,50.941307740286,52.75178064215,3,3,ok
874,female,31.2446713633835,62.1811371695791,2,4,promoted
875,male,25.900811413303,39.913360958400105,4,2,promoted
876,male,28.4130141325295,68.1601666753558,5,5,promoted
877,male,40.092465402558396,35.7096180427693,4,2,fired
878,male,34.8008581064641,37.782611509812895,3,1,ok
880,male,34.0172415133566,46.4817823605634,4,4,promoted
881,male,33.2939741108567,62.2395062937196,4,0,promoted
882,female,39.967188453301794,76.8203037551461,4,2,promoted
883,male,37.0797986816615,35.5489219420244,3,5,fired
884,female,40.7968230824918,46.49694705997379,5,4,ok
885,male,35.1848202478141,54.537898794090395,4,2,ok
886,male,33.3378093596548,50.474361457675705,3,0,promoted
888,male,41.5531387086958,40.253180612130606,2,5,fired
889,male,40.9046802669764,59.048435630384205,5,2,ok
890,female,51.9888130016625,62.9230859918719,4,1,promoted
891,male,22.174626402556896,57.907286023840705,4,4,promoted
892,male,31.1152163147926,35.034608839616496,2,1,ok
893,male,32.1779945585877,38.416410222501,3,4,fired
894,female,24.4551314227283,35.402938556849605,3,5,fired
895,female,50.30570330098271,48.1887135275456,3,1,ok
896,male,58.384507456794395,50.717319383079996,4,3,promoted
897,female,39.4581535179168,54.3805161870204,3,1,ok
899,female,30.464771371334802,36.357833295259,3,3,ok
900,female,41.7898064944893,44.2902323220207,2,4,promoted
901,male,26.4735349547118,36.3750927866628,4,3,promoted
902,female,55.761954151093995,48.186677361453704,5,0,ok
903,female,30.4704474564642,61.3733663597501,4,1,promoted
904,male,32.015522690489895,35.2119484335285,5,2,promoted
905,female,29.657922424376,36.5604353329423,3,4,fired
906,male,44.669674830511205,48.2770666636466,3,4,ok
907,male,41.7592447809875,35.8904678673899,4,5,fired
908,male,36.7927609477192,35.3205149808575,3,4,fired
911,female,43.2130671944469,65.7052799283381,3,3,promoted
913,male,30.7451427727938,36.4051597246967,2,5,fired
914,male,53.133075004443505,35.241304227985204,2,1,fired
916,female,57.6031565666199,74.8442770189705,3,4,promoted
917,female,59.96277844533321,62.283702889615604,4,0,promoted
918,female,23.845877274870897,55.8931633855626,4,4,promoted
919,male,55.5000601150095,39.565560808930705,3,3,fired
920,female,28.3278190530837,35.429273871111995,2,2,ok
922,female,29.4279672391713,35.712124387034706,2,4,fired
923,female,41.6397986188531,49.920716308912795,2,4,fired
924,female,40.9878680296242,46.1251188946638,5,4,promoted
925,male,56.45135856233539,37.67219106423779,3,3,fired
928,male,48.8529511075467,36.054678100267,5,2,fired
929,female,34.3278139643371,66.9697057106471,2,5,fired
930,male,53.0212751496583,68.77356464274101,4,5,promoted
931,male,38.239973885938504,35.9014839454997,3,1,fired
933,female,41.356824766844504,53.1682117742282,3,1,ok
935,female,59.564468441531105,64.5859749521659,2,1,ok
936,male,44.829784985631704,69.8210728591824,4,2,promoted
937,female,47.882045460864894,42.9089802551435,2,5,fired
938,male,35.7749523874372,36.0802941527377,2,2,ok
939,female,43.9395862817764,41.8249379577542,2,2,ok
940,female,50.58752800337971,35.2940052922719,5,5,promoted
941,male,43.2664456218481,42.0745851750273,2,1,ok
942,female,34.084523934871,39.7277839529736,3,5,fired
946,male,50.474958391860106,37.7614441667466,2,4,fired
947,female,49.363018758595,66.8152263143894,3,0,promoted
949,male,34.1765518952161,54.2369460421922,3,4,ok
950,male,39.5343368314207,50.725468294945,3,5,fired
951,female,53.073775023222,57.7727488404828,5,2,promoted
952,male,22.229657871648698,45.757506481025494,3,3,ok
954,female,49.439686043188,39.323220947736104,5,5,fired
955,male,20.1702649146318,48.4975351039054,4,0,promoted
956,male,22.2656997200102,35.3162227845848,5,4,fired
957,male,57.112529296428,52.0766011978202,3,3,ok
959,male,34.2023330274969,56.1762292641717,2,3,ok
961,male,49.3147824145854,42.4103097887847,2,0,fired
962,male,38.4118666406721,36.3204493055029,3,5,fired
964,female,58.598514106124604,48.6046292204662,2,2,ok
965,male,25.0895665492862,44.696755919099,4,4,promoted
966,female,20.232857903465604,56.9797910475274,3,0,fired
967,female,52.8469570726156,46.0475875425207,4,1,promoted
968,male,29.228622475639,66.7158776462854,3,4,promoted
969,male,52.704950030893094,35.021613783393605,2,1,fired
970,female,49.705114131793394,35.167377115636604,3,4,ok
972,male,28.718901751563,59.985393153155,2,3,ok
973,male,31.5956180263311,46.5829958501887,2,0,fired
974,male,29.615996805951,56.8482163650136,4,1,promoted
977,male,58.9534858614206,46.119970961757296,5,3,ok
978,male,50.297942599281704,35.5563759845098,5,5,fired
980,female,55.1347406674176,59.1913098167056,2,2,ok
981,male,26.184148285538,39.3290289202109,5,4,ok
982,male,29.6934002172202,48.9242758114841,2,4,ok
984,male,40.056178485974705,51.9342727854569,5,4,ok
985,female,28.694070624187603,36.4839970171987,2,2,ok
986,female,56.44443255849179,40.19844449987671,3,1,fired
987,female,38.8599312771112,38.819864390651205,3,0,fired
988,male,26.7338600195944,41.226717239547206,3,0,fired
989,female,50.3287773579359,44.7394727208655,4,2,ok
990,female,41.5054735261947,36.0275588066496,4,4,fired
992,female,41.3336528837681,46.9169570399636,5,3,promoted
993,female,36.399634834379,79.0272182473143,3,5,fired
994,male,23.0494119226933,51.230545619142106,2,4,ok
995,female,41.3485456351191,49.788906788773005,2,1,fired
996,female,23.0569198634475,44.80322388042029,2,2,fired
997,female,21.4168934710324,39.1022842340984,4,3,promoted
998,male,59.260196341201706,40.434843429029996,3,4,fired
999,male,38.6163768358529,39.2862503111203,3,5,fired
1000,female,42.5156980287284,39.6792568883513,2,0,fired
1001,female,30.4205479100347,48.897069570781206,3,5,fired
1002,male,34.3336339108646,74.1258190286549,5,0,promoted
1004,female,40.4677110351622,40.3715708695369,2,2,ok
1005,female,39.8750666063279,52.5051481607454,3,4,ok
1006,female,43.3825831580907,78.0531975300954,4,4,promoted
1007,male,44.522340381518,37.934639322181,3,1,fired
1008,male,33.1362972967327,79.12101643371159,5,3,promoted
1009,male,58.1981239933521,48.1475901448073,3,3,promoted
1010,male,49.9151806905866,35.010126550154,3,3,fired
1012,male,41.0015889815986,38.7458136295719,2,0,fired
1013,male,44.5863381028175,45.1821947425344,3,0,promoted
1014,female,45.8459055703133,37.183025564108895,4,4,fired
1015,female,45.921375416219206,79.7464456227436,4,1,promoted
1016,female,50.2251524757594,52.7850455725159,3,5,fired
1017,female,28.1138119939715,60.000667742681706,5,5,promoted
1018,male,20.5854070559144,61.964041369013,2,3,ok
1020,female,33.717531459406,73.3719215071057,2,1,promoted
1021,male,22.9512015357614,53.122043822214096,4,4,promoted
1022,male,32.9195038881153,37.0888791934002,5,2,fired
1023,male,47.2842624224722,38.244219391248,3,0,fired
1024,male,51.577172568067894,36.3379874767239,2,4,ok
1025,female,40.2959269564599,35.1438091021313,2,5,fired
1027,female,50.263559399172706,35.0807842896442,4,4,fired
1028,male,33.197540817782304,60.0753177084748,2,1,ok
1029,female,54.609950017184,35.9260741899044,3,0,fired
1030,male,55.3452911414206,51.682259079737605,2,2,promoted
1032,female,38.7366304732859,54.4472234113993,2,1,ok
1033,male,55.0209360010922,35.120723081452496,2,5,fired
1035,male,44.234107825905106,37.4625519001272,5,3,fired
1036,male,42.9327517841011,55.7366210351019,5,1,promoted
1038,male,52.2821157611907,46.4140654411059,2,2,ok
1039,male,21.6035386361182,42.773047232992,4,1,promoted
1040,male,41.5979706216604,62.9900627696916,5,4,promoted
1042,female,42.9020354896784,41.2870837351061,5,5,fired
1044,female,50.8509532641619,35.04739346525211,5,4,fired
