,year_of_birth,height,weight,scars,colour,year_of_discovery,number_of_lost_teeth,life_length
1447,-575,45.3740725948999,13.187376552725999,6,red,1774,30,1451.3451161434198
1448,-1570,57.4169979750564,14.3751868448224,15,blue,1774,21,1616.0726545410098
1449,1561,38.1786310825254,9.987570642530471,13,red,1774,4,1205.10511778005
1450,720,51.0077709675813,13.0799745524869,2,blue,1774,21,1007.6442820847199
1451,978,47.2200225152537,12.0476863310708,4,blue,1774,17,986.6921490344679
1452,-888,59.480804031411196,14.890406965667902,11,red,1774,28,1605.7597523385598
1453,1531,59.60339731665729,15.701735273227902,14,blue,1774,36,1913.99031254159
1454,-1453,45.043260102761096,12.155329272492,2,green,1774,9,842.4705326361329
1455,543,49.3536913697315,15.325720220745302,7,red,1774,22,1216.9550029514999
1456,-46,50.5493071878671,13.2866398770913,6,red,1774,35,1562.8545932100303
1457,991,41.5109691969994,10.7402465715059,7,red,1774,14,1068.01226312248
1458,-376,52.4607419563635,13.6302489514041,0,blue,1774,18,952.619253134072
1459,-38,52.516461865984,14.627839160746,3,red,1774,25,1251.85654667289
1460,-1535,41.468204971765104,10.8352940190558,7,black,1774,3,937.4680839166471
1461,-888,44.7958554167474,11.423543571219499,24,red,1775,24,2021.1139175538199
1462,1783,48.83559552157829,12.329279400235801,20,blue,1775,11,1614.39461757815
1463,-34,36.94516491985971,11.9899400455155,4,red,1775,29,1320.01462525024
1464,-216,42.309135596415,11.268726774761,16,red,1775,18,1621.20712839319
1465,329,53.6408998917318,13.764295953034802,16,green,1775,28,1819.46793549716
1466,-639,59.06248246778001,16.2830384631085,16,green,1775,32,1898.1968546038001
1467,-1342,64.9290243760976,16.9932317918498,15,red,1775,27,1702.06119382254
1468,545,62.613072318369106,18.668864577316302,6,blue,1775,17,1066.3305790352802
1469,-1050,53.4429096546317,13.408121234661698,14,red,1775,22,1620.3799335422198
1470,-1717,50.435865793217,12.711209396238301,1,red,1775,19,1037.19664610827
1471,1243,39.9031753831853,10.5015951151339,7,red,1775,29,1369.5051109302099
1472,1578,41.7878238604483,10.5953755096785,4,green,1775,20,1160.11594129651
1473,400,43.4841948767366,12.7347393896798,4,green,1775,37,1450.53690839151
1474,715,52.5281890967885,14.895452825192802,18,blue,1775,28,1796.9616412222101
1475,388,50.46574972674,13.345035737384901,0,blue,1775,36,1290.2573437255999
1476,-1554,57.462928968997204,14.7749899894822,9,red,1775,38,1716.88038970874
1477,-29,45.3003948612879,11.5618025744985,4,green,1775,15,1086.4601040792
1478,755,55.205973870715,15.6679003404633,1,blue,1775,7,655.278674590294
1479,971,42.428278715299896,13.8960200101661,21,red,1775,37,2098.8427346143803
1480,-1007,57.9954203173709,14.8226973356727,12,green,1775,33,1737.6607761599698
1481,1683,54.4934103213783,15.2634758022838,20,red,1775,12,1620.16747096677
1482,1076,52.3001785444905,13.479400813087599,9,green,1775,3,946.074060129988
1483,1157,52.799569372920196,13.789886406831,29,red,1775,31,2248.46963438606
1484,-780,53.096640859625104,14.7117357628904,9,blue,1775,7,1107.64069862941
1485,-1020,52.5036993474491,18.299990771062397,4,red,1776,18,1090.13516940886
1486,-425,49.165133038994206,14.257331600909,10,green,1776,28,1539.51188305091
1487,-841,58.363218689817295,15.0547329705477,0,blue,1776,9,809.396032691169
1488,-1457,50.89530836692371,14.4474493708886,25,blue,1776,20,2000.6460559629002
1489,-788,50.7709556765495,13.112249884372899,12,blue,1776,35,1778.3775487192602
1490,855,64.49745156466311,16.4239824983275,4,red,1776,36,1349.54783427175
1491,-775,54.6730303113309,15.352619469177,11,red,1776,16,1337.21377833527
1492,1137,44.5774232802777,11.2940454315938,13,red,1776,37,1774.6114734001699
1493,1319,56.83081537593821,14.618290882363699,45,red,1776,16,2595.5140696085896
1494,-923,40.8452818199369,14.552861704037198,21,red,1776,28,1995.94178979827
1495,-781,53.1796232049417,15.1340488631618,1,red,1776,39,1410.83704510685
1496,1746,40.586930712598296,10.613572121165,7,green,1776,27,1416.2630155807801
1497,-844,42.9971433654837,12.416969678279099,6,green,1776,25,1351.21421096059
1498,967,51.144579589379795,14.9793614236399,18,red,1776,35,1918.4207857626102
1499,1148,43.802416587849905,11.17998828168,9,red,1776,2,883.128560592071
1500,1757,44.3136286490679,13.307618593016,11,red,1776,19,1446.32331242859
1501,-1595,49.278529573263505,12.589153854649998,3,red,1776,23,1179.41426245761
1502,12,54.7914809461061,13.8359281617993,11,green,1776,19,1439.78260378287
1503,731,40.712779653706896,11.1595275535483,12,green,1776,40,1798.5936400691899
1504,-1034,50.652351443514995,12.9291279816182,10,blue,1776,20,1456.3768581828601
1505,-453,47.778593114119204,14.2744625019764,10,red,1777,2,1030.0321284870802
1506,-1109,56.1610242976044,14.3257364151216,14,black,1777,4,1258.5993445491001
1507,1768,52.897189773893395,13.7932349248544,10,red,1777,10,1177.7049913988199
1508,561,53.1500187686158,13.3405567949488,0,red,1777,22,901.4148318490669
1509,618,47.318131714808295,13.0363107765516,22,red,1777,14,1647.69371745163
1510,-1508,46.900579922329996,13.340940640004199,37,red,1777,7,2215.6167069961703
1511,-370,47.32144207602529,11.8543546663182,5,red,1777,31,1438.10842213353
1512,403,48.784176168860704,12.447203391477899,21,red,1777,29,2029.8873412093399
1513,901,60.0154056083985,15.9599382453321,5,red,1777,31,1310.2394969156699
1514,531,57.64784536516371,14.665447903345498,1,red,1777,29,1109.8758232411099
1515,-1806,53.8259631865714,13.6243715184988,12,green,1777,1,1134.79670165251
1516,1413,59.9918225319516,15.5774505623947,20,blue,1777,34,2009.60618831243
1517,1511,56.663899390897996,14.617309843407801,12,red,1777,40,1860.3036668292002
1518,1032,58.983813824542295,15.0742970441208,8,red,1777,5,908.58171948411
1519,480,54.4508321099605,15.165852736731802,45,green,1777,36,3130.9401357761
1520,1492,45.628520352014206,11.649853852389601,1,red,1777,25,1050.60418278187
1521,-1649,50.770345340741905,12.94682664158,5,red,1777,15,1107.8880463242401
1522,-1432,59.4373165419565,15.4951737917554,2,red,1777,11,926.862468566645
1523,1073,60.475601339776,15.7667898959638,11,blue,1777,6,1062.5933262241801
1524,1297,51.8270963709355,13.1578072532181,25,green,1777,18,1881.6753090850198
1525,-689,54.633548868854106,15.7050652032894,11,red,1778,37,1782.81083516376
1526,1381,48.10739216052689,12.393376943731502,3,blue,1778,27,1165.0786427492599
1527,-1356,53.047567228563395,13.436978512154901,8,red,1778,37,1672.41745644273
1528,769,50.1052258330328,12.809389835332599,6,red,1778,37,1513.70314487012
1529,646,49.4677792337274,12.7230935403266,0,blue,1778,31,1108.06443903023
1530,80,39.6809246464705,9.92105766531214,12,red,1778,32,1745.97660488766
1531,-204,61.30397312517079,16.686413449628102,5,red,1778,29,1396.77167702657
1532,-68,36.8568475924491,9.48995318794771,65,blue,1778,22,3658.4005004999
1533,806,49.198076700025396,12.8883513075246,1,red,1778,13,818.765674860887
1534,-769,46.9845707518329,12.695547735958801,5,red,1778,7,968.246517078754
1535,516,70.2118572104533,18.2832964126485,0,red,1778,30,1139.80725372158
1536,-783,54.9685972861449,13.9707001107652,4,red,1778,21,1157.4086728352302
1537,-1159,42.3215133454365,13.19857556313,2,blue,1778,19,1040.28245108859
1538,-857,47.577514754908,14.064244178639902,3,red,1778,6,832.012446385651
1539,1739,50.740109078425895,12.889834049874699,6,red,1778,39,1601.2878884757401
1540,671,37.675839361133,9.8469733443004,14,red,1778,25,1557.0342509929
1541,-1429,56.9536289798288,15.9778309299911,0,green,1778,30,1212.87500143726
1542,-310,52.410373473597005,13.2815466960233,8,blue,1778,9,1104.5006533241499
1543,-849,39.001107975756,11.4932920111188,2,blue,1778,23,1165.5491169072197
1544,791,52.2274234547482,14.253613963476699,3,green,1778,11,833.928942547388
1545,-1331,54.0600260785182,14.0950664558997,1,green,1778,14,879.924337127872
1546,-937,55.6931468694524,14.728871298411699,7,red,1778,16,1189.51548716595
1547,450,43.0824369993928,10.874962575083199,12,blue,1778,15,1393.79827840911
1548,-1573,49.864793330591205,12.4914495102531,7,green,1778,11,1106.82080019214
1549,-1267,50.750251255468704,14.227369477773198,2,red,1778,0,687.508039208425
1550,154,55.53497411479729,16.714417863891804,9,blue,1778,22,1382.67836760023
1551,-17,53.590965665229795,13.817546555144999,4,blue,1778,16,1105.58799809509
1552,438,60.6040813545226,15.5682356339136,4,red,1778,36,1489.49514966534
1553,858,50.82259785129829,14.1184370193888,1,red,1778,8,649.944631405615
1554,73,49.541124776856606,12.7184384929826,3,red,1779,23,1177.33720472725
1555,-862,44.3940501545092,11.3003985298914,9,red,1779,11,1165.7117046876401
1556,-539,52.453010508557796,13.6623587146751,4,blue,1779,19,1126.71929200554
1557,815,69.2043884570434,17.811085544217,3,blue,1779,36,1352.91985627189
1558,-115,45.0650649964215,11.881995454881402,12,red,1779,30,1659.44690865199
1559,378,60.7160948034268,16.834322636938502,13,red,1779,32,1794.3246009785603
1560,-884,50.3071014674656,13.4726653503369,11,red,1779,38,1802.5987866748
1561,-244,47.475332652425,13.4937409974854,4,red,1779,28,1289.15009542379
1562,-1621,48.429804390442,12.484333531359198,15,red,1779,14,1466.59636324414
1563,-459,36.6861872113739,10.325834397172,2,green,1779,23,1139.5005562783501
1564,-515,34.5413031831107,9.62942522650359,10,green,1779,29,1595.7147512893398
1565,1131,52.4436663424341,13.7316283004146,10,red,1779,40,1680.03396536417
1566,-770,51.8828367866823,13.504804065829699,17,blue,1779,13,1550.1017087261903
1567,506,48.48618626693379,13.0651695618594,12,green,1779,20,1345.17891056044
1568,-1264,39.1889386171219,10.218838347441599,1,red,1779,13,915.313775709396
1569,-819,46.7113427337778,12.330007388828301,9,green,1779,15,1244.48566052563
1570,-1155,54.8844854800586,13.9466354694822,5,red,1779,26,1263.12983506843
1571,936,39.54250031192421,10.3740423001456,5,green,1780,36,1407.7897557487
1572,-1547,63.5247692020615,16.7450256552594,4,blue,1780,35,1494.95773926164
1573,-369,45.6845719478125,11.6783414189479,19,blue,1780,32,1963.1103616837302
1574,-597,57.86525449421829,16.0339231478249,1,red,1780,10,828.7894909994119
1575,-1264,43.3690361064551,10.9567716258268,2,red,1780,7,774.208819237663
1576,-778,52.5722593050321,15.4502899882954,7,red,1780,29,1427.3652268123801
1577,824,46.405255990182106,11.955120024756802,32,blue,1780,6,1902.1039589888198
1578,1656,51.83634999244679,14.181179387876599,2,green,1780,7,823.055539898259
1579,-481,53.9719281530091,16.5782637425528,4,green,1780,20,1164.1025744793499
1580,344,43.446268181514704,11.8007997663301,1,red,1780,34,1284.51386110943
1581,1331,41.907938872432,12.3527943875186,9,green,1780,26,1379.48375490655
1582,873,55.7244032321397,14.835724782107599,0,blue,1780,4,581.454215739741
1583,-1121,50.8173485102101,12.724603637107998,6,red,1780,17,1200.69283356975
1584,-1623,47.289006168944304,17.0426952568484,5,red,1780,14,1105.235457516
1585,1099,60.1134375070498,15.1554133034787,0,red,1780,9,708.708823934348
1586,-1335,36.3289970814248,9.18580501273483,3,red,1780,19,1100.0774829464199
1587,-314,40.1614594108786,11.0918670878041,16,blue,1780,4,1367.6678572344301
1588,-1434,55.0258769490357,15.0844532191466,0,red,1780,23,1035.73735249019
1589,762,51.2086348534629,14.630069874168,25,red,1780,14,1772.36205912601
1590,957,73.5098457218856,18.721967172198,34,green,1780,24,2351.3674823657398
1591,219,51.61116478379721,13.5336976697946,2,green,1780,27,1241.64338643144
1592,-113,41.70657717173,12.194520750271401,3,red,1780,9,927.077290278544
1593,10,53.953679150985096,13.7186674832109,4,red,1780,21,1202.53080956127
1594,-1694,76.2798023034608,19.6710082636395,10,red,1781,0,995.808626135748
1595,-285,67.30066988093229,16.9503644216745,0,blue,1781,20,978.286859010401
1596,561,44.8713566008218,11.660866477508302,5,red,1781,37,1459.1899100418802
1597,-817,40.833783684962796,11.2185355687048,13,blue,1781,2,1146.27644855015
1598,410,47.683099708453796,14.0850691046537,5,blue,1781,23,1242.64115555048
1599,-546,54.6357456574364,13.666268310001099,8,red,1781,2,985.326735733311
1600,-812,43.611843054482605,11.6652582442786,4,blue,1781,16,1107.9287862973401
1601,1687,53.092652070397605,15.8498879770108,3,red,1781,13,985.728559299024
1602,1335,51.3868428763016,13.892184785398099,1,green,1781,19,951.8476859089549
1603,-1798,49.6640185922391,14.2537137637939,5,blue,1781,22,1256.45476693391
1604,-350,55.0499477842827,18.671250576096497,3,blue,1781,11,952.944216065006
1605,1188,55.841171564286,14.387855284314101,4,green,1781,8,792.1755282199949
1606,-739,53.872130731275604,16.434280522260803,10,red,1781,24,1484.1231124926198
1607,-314,41.6794472493799,11.0828803178996,2,red,1781,37,1409.4247804838901
1608,1636,45.59171618124189,11.4969085296353,30,blue,1781,1,1807.5629134256
1609,-995,56.52881666074511,16.6267441467682,8,red,1781,33,1565.75313011043
1610,-1907,50.4779838129124,13.094900434631601,8,green,1781,38,1656.25298674877
1611,1203,52.643074459126396,13.6901908787562,0,red,1781,36,1204.90910172864
1612,-1927,48.398803188092394,12.1249485902021,1,blue,1782,10,812.759544935355
1613,1217,46.3502337848937,11.9279484788464,9,red,1782,20,1262.77508458631
1614,-201,38.9750837605714,9.82910475630018,23,red,1782,5,1613.22221591375
1615,422,48.78689008301151,13.6805196177148,16,red,1782,18,1620.5534120769
1616,-709,50.191007266918604,12.884789773071699,2,red,1782,7,796.910837782424
1617,637,43.0195888432309,10.9434526307184,4,red,1782,33,1316.51956242496
1618,1226,47.645622650519506,12.1916284206495,11,red,1782,7,1078.16780331279
1619,71,52.81488319103371,18.1300262572766,1,red,1782,29,1203.16949297083
1620,-1479,43.6552122142716,11.640684477491,9,red,1782,9,1109.60784400489
1621,-1377,58.54293979106811,14.9671857464974,22,red,1782,33,2155.96550870184
1622,-794,51.99293155029079,13.3552728970341,9,red,1782,20,1313.72060693702
1623,-981,42.1869437302292,10.853776736623098,2,red,1782,3,744.042881950849
1624,-1087,52.62667559311439,13.980503057648098,25,red,1782,31,2267.1998698699804
1625,1202,47.317376731927396,12.229793995859803,10,green,1782,6,1058.2993216223401
1626,-860,44.53481021009029,11.7615518175243,6,red,1782,24,1352.15560121608
1627,92,48.4248290332845,12.7204311790613,4,red,1782,25,1277.81995344723
1628,1706,55.6066453742346,14.1997790864324,14,blue,1782,8,1306.68767302522
1629,-583,43.2787283143052,12.3224277448595,5,blue,1782,6,917.9131446634351
1630,-1029,53.0409641378739,15.4670843266831,6,blue,1782,5,915.405403943217
1631,-317,48.5989602001784,13.6974279530072,13,blue,1782,31,1738.5210231516699
1632,-1658,53.9097854940296,13.6735583687686,4,blue,1783,21,1161.63668700025
1633,-344,41.6701224616251,13.4034782434377,10,red,1783,37,1765.95521124709
1634,734,55.934194543182706,14.4128574539832,20,red,1783,14,1552.3764577248598
1635,832,48.0884930093069,13.120778974301698,2,red,1783,27,1137.66520827248
1636,1390,38.6175091286292,9.804823128998029,0,green,1783,33,1182.45618264853
1637,992,29.9438994325864,7.52404665781365,1,green,1783,17,895.1892122826781
1638,1561,46.0985115737405,11.634142905211402,41,red,1783,17,2592.52211193778
1639,-1651,45.1921524711979,11.3328911596894,10,blue,1783,9,1177.10292410544
1640,-1415,45.9157145831434,13.0949398126469,3,red,1783,35,1416.0052096951401
1641,1713,59.4985198895121,17.3558443595943,4,red,1783,33,1374.56642835957
1642,795,53.788455548189795,13.957393121046698,11,blue,1783,37,1687.53936187837
1643,-1859,52.806495528035406,14.485556023926499,4,blue,1783,29,1325.09875782172
1644,1109,51.463349003554896,13.502805506397399,7,blue,1783,12,989.655169194856
1645,606,55.6907379918562,14.338214356285,15,red,1783,32,1719.9901095022
1646,-1801,57.9248623285217,16.557693191621198,15,red,1783,21,1617.17984196023
1647,-1759,46.204847371156305,11.9662710712168,14,red,1783,25,1656.90977903306
1648,1016,44.7289056812282,11.6394646134428,18,red,1783,38,1957.1513839291397
1649,800,36.1575739479727,9.199865716581948,4,red,1783,23,1122.9872494865801
1650,-532,45.4667734910474,11.8071729013864,0,blue,1783,36,1313.1023418007
1651,-995,47.012058925495005,13.468523289145802,2,red,1783,4,749.342447292247
1652,27,45.8125373697893,11.8811350798946,6,blue,1784,14,1112.37042808768
1653,984,58.96433265029389,15.201278330495,8,red,1784,39,1620.4259009696
1654,-825,38.154163005127394,9.650882751755141,12,red,1784,33,1761.84404875922
1655,-1787,43.9938662094568,11.513406762011002,13,red,1784,8,1260.19309160548
1656,-17,67.7580448508084,18.4850651855627,1,blue,1784,18,973.2896732456301
1657,1199,41.134516955717395,11.839393552632599,5,red,1784,13,971.048174454668
1658,-1271,42.3563871294481,12.2938841818978,13,blue,1784,37,1874.08128471388
1659,1531,49.87538627078871,12.9224795883291,9,blue,1784,19,1345.15372319649
1660,1173,56.559161433786294,14.4525175573826,29,green,1784,1,1657.6412264410599
1661,1352,54.4808879587312,13.8727058871255,1,blue,1784,3,603.973853829663
1662,-72,51.5215293197092,13.1905139387115,9,red,1784,23,1397.1694865074699
1663,518,44.1678856086603,11.2632117551384,13,red,1784,0,1056.71057068348
1664,319,52.1807876576064,13.4969299415208,3,blue,1784,36,1447.4021644214001
1665,-1371,42.89119132254989,10.8337654217532,10,green,1784,32,1659.42141204884
1666,1005,49.2203607777389,13.3208861153682,4,red,1784,13,949.370811979549
1667,895,52.761807177559994,13.267034541876301,4,red,1784,26,1197.6346615674001
1668,477,48.348036767821,13.0288912024625,9,red,1784,12,1195.94586032997
1669,75,49.1872257281565,12.5358599957196,21,green,1785,13,1728.81661179923
1670,-1480,62.2985998821095,17.1073078298772,4,blue,1785,21,1178.2186806408301
1671,1688,55.875973682788604,16.5276237249822,14,blue,1785,30,1805.06938635138
1672,-332,40.943536412354604,10.9878863300403,1,green,1785,5,780.1566271777499
1673,-467,53.072218661623,14.4443002215767,1,red,1785,15,958.967849644034
1674,-351,44.2167773637188,11.4007544009382,4,blue,1785,34,1391.22490237576
1675,82,49.3153923715306,14.3617341620666,21,red,1785,32,2055.00728471394
1676,-826,66.910482825784,17.4602532822692,9,green,1785,28,1546.6367740243302
1677,1299,48.7041390362438,12.266002435033698,9,red,1785,32,1489.3839649628
1678,-1210,41.2151268177159,10.661301168065,1,red,1785,15,922.884836767241
1679,-498,53.226265483362106,13.9993104661846,10,green,1785,25,1484.4960047999
1680,-805,46.5073137320899,11.9902726083787,37,black,1785,19,2444.0939241214396
1681,-560,54.10450992823829,14.023116858436902,8,blue,1785,10,1112.0698246347802
1682,283,61.1191694338485,15.5546892013553,6,green,1785,5,929.452343429247
1683,-1930,53.724628856199,13.748083085235699,4,red,1785,12,1014.04024210571
1684,-66,40.2941321135375,10.1157698743247,14,blue,1785,14,1431.6944625221302
1685,778,44.2348409935685,11.606642704173998,26,red,1785,1,1583.72115009462
1686,-222,46.7182024425766,14.685285456472002,1,blue,1785,33,1321.7125224471902
1687,807,52.050442591138896,13.635078066286098,15,red,1785,10,1292.2525080026
1688,1583,45.5883534154729,11.6421720347103,36,green,1785,39,2831.60380392378
1689,482,59.995111577090704,15.070299155035698,5,green,1785,15,1099.1437054935
1690,-183,47.7110940179608,14.373718426408999,15,green,1785,15,1483.3412762562698
1691,-979,48.351779331845506,12.661113988473401,47,red,1785,37,3194.76624275019
1692,-1717,41.977028561149,10.8898594592112,32,blue,1785,33,2539.57631719056
1693,1039,43.6732887890654,11.2346126983058,14,red,1785,4,1143.43491079597
1694,1384,42.3615911395819,10.8200165535689,10,red,1785,12,1132.1893087385902
1695,-46,43.1579595185928,11.131896117922,14,black,1785,24,1658.8518504875901
1696,1006,49.696669479274505,12.781542803351199,51,green,1785,23,3045.2295810241603
1697,-287,52.0627704385666,15.3752578731297,5,red,1785,0,772.2354197031709
1698,-171,42.8121508244245,11.317318294099698,9,red,1786,34,1629.55876397419
1699,1138,42.104445358720795,11.056934406510802,10,red,1786,27,1445.64947645654
1700,275,46.2077206015479,12.7732509322017,10,red,1786,16,1305.8392364763301
1701,1492,55.7026435597707,15.5318835343069,12,red,1786,39,1775.7356349554398
1702,-328,46.616311173929205,13.335686410704,1,red,1786,30,1240.8344951321499
1703,758,60.9804207616136,16.2272190816426,7,green,1786,1,795.7892901298469
1704,949,58.32900381710301,15.1705555642674,0,red,1786,18,838.781814134801
1705,298,39.1300393429251,9.86634417466449,9,red,1786,36,1690.22652623819
1706,883,42.6027333823292,11.0417191938589,4,red,1786,7,823.71373455998
1707,-1825,58.9696898154975,15.5366792530838,25,red,1786,33,2288.2690149594896
1708,1431,43.4026433246423,10.9645250010823,2,red,1786,12,804.17398064687
1709,-1747,46.5321079015708,12.5765512140042,21,green,1786,32,2074.9444523168
1710,-1314,56.35668448860021,14.974797834921999,1,red,1786,32,1277.4219524807002
1711,-1931,55.607958850436894,14.596624464915301,0,red,1786,16,945.4722872413429
1712,650,39.4673528315578,12.1144558939308,3,red,1786,32,1299.6606337497699
1713,1288,59.0120944360186,15.1139462249798,5,blue,1786,33,1337.02062572156
1714,1721,43.692840066668396,11.212312740489098,7,blue,1786,38,1641.3097086003102
1715,1206,66.45205646643011,17.714000113922,51,green,1787,14,2837.70621126957
1716,-1762,52.869251932398605,14.3025397153638,10,blue,1787,0,986.160080342096
1717,1521,43.9129169417134,11.8479373299191,30,red,1787,33,2449.67152001131
1718,766,50.238070592614406,12.703105897725198,3,blue,1787,26,1146.17747669754
1719,414,46.415114092447794,12.604396313724198,4,red,1787,18,1112.59794416343
1720,-1103,53.5668202575774,14.8186961073616,7,blue,1787,33,1544.2362084010902
1721,875,61.856684026975095,16.0285492547053,2,blue,1787,32,1223.3657338683302
1722,1788,40.9986359920403,10.410484132265099,1,green,1787,23,1112.1273690587
1723,-184,54.4812162618105,16.0050085527249,15,red,1787,16,1545.89440616621
1724,-719,39.755258023294395,11.135086102099098,8,red,1787,2,959.430257161586
1725,1322,44.8885546447025,11.838716063398499,1,red,1787,22,978.9575303211369
1726,-1075,40.8705890804572,10.2641906222623,18,red,1787,37,2049.27419812493
1727,827,42.9082691844565,11.0449343912791,20,red,1787,26,1837.1302564984198
1728,1509,50.581322782712796,13.170739623029402,8,blue,1787,8,1083.05959682268
1729,-527,31.531816789544,7.92108815483405,7,blue,1787,32,1514.23863324294
1730,-231,47.0483027001402,13.4157488309823,15,red,1787,13,1467.27905697773
1731,-1225,40.4523689444241,10.1775124000796,26,blue,1787,36,2361.15646459717
1732,1326,45.36958275555801,11.757256825936901,9,red,1787,11,1107.3786414788499
1733,-1914,67.4127355460394,17.3301739795213,19,blue,1787,10,1569.42601180298
1734,-1981,53.064573967902696,15.2295272708214,5,red,1787,23,1245.6482099883099
1735,-543,40.824679503964504,11.126341482913,1,green,1787,40,1431.67996123263
1736,-1844,47.1150736219329,13.833668939850199,7,red,1787,17,1240.11112819127
1737,-601,59.8390419451089,16.015984742989097,60,red,1787,1,3027.51783073764
1738,1728,57.9445517429217,14.4926195631984,9,green,1787,12,1186.9942944304598
1739,1390,47.9918427075795,12.886757094767198,30,red,1787,25,2223.76105270391
1740,231,50.1668376576039,12.9898044040397,37,red,1787,21,2475.80920403668
1741,1760,55.25712999389871,15.081918242946301,2,red,1788,13,976.382488978022
1742,-1796,45.366527071860396,13.956584866657698,20,green,1788,35,2116.27059197495
1743,901,54.9661312595261,14.3115563958015,0,red,1788,39,1296.47237666608
1744,1599,54.354625802016294,13.956819712698698,2,black,1788,20,1104.23951346125
1745,-1571,41.0871707175545,11.3668473635535,63,red,1788,36,3840.85050414986
1746,-1930,48.1416405589134,14.9409263318773,26,red,1788,7,1779.46361183673
1747,-939,50.757118499351705,13.221903054155,7,blue,1788,23,1319.16430533625
1748,-9,44.717586741595,11.353838345221801,8,blue,1788,35,1618.19736588548
1749,395,44.3068680434138,11.3921836825814,10,red,1788,5,1089.1058856551401
1750,-1679,57.379458321804506,14.9490642362708,11,red,1788,32,1658.69185648604
1751,-92,48.6252923469742,12.912529250594801,13,red,1788,31,1784.2929637617199
1752,-1034,44.7900375668106,11.6727021108418,7,red,1788,14,1181.02574075764
1753,-1732,55.4601536395755,14.338710296963802,26,red,1788,6,1738.59353965448
1754,-947,52.1932163332637,13.537777638552999,1,red,1788,1,661.955768457953
1755,-1355,46.7133098812039,12.145418695388598,2,red,1788,13,927.7995206129531
1756,-1976,44.68944733801371,12.356326636413698,13,blue,1788,2,1142.18391290469
1757,-517,45.4287430377831,11.844317354126,10,green,1788,26,1503.8764259374
1758,1262,48.416116669535505,12.326929942460199,11,red,1788,13,1206.7033095678698
1759,-1821,41.9231509740615,12.1870099143952,9,blue,1789,21,1390.84772023928
1760,1008,50.228286573012895,12.633379874122697,5,red,1789,13,956.9282929412981
1761,207,47.7679461544946,12.7105297903717,20,green,1789,3,1445.24052270469
1762,-223,53.9241829885937,15.1945914692153,10,blue,1789,16,1378.2654745435098
1763,1230,45.958962416222704,12.1800209260412,9,red,1789,25,1320.3810328914399
1764,84,48.7164363403555,13.138869273709302,25,green,1789,32,2206.54644899605
1765,-899,38.4402514979706,9.80585177905153,0,blue,1789,29,1193.40388395572
1766,-1054,46.864011988200104,14.9057273453675,15,red,1789,11,1378.8024873345598
1767,1272,37.6640278286889,11.202722671794401,3,blue,1789,9,761.0429207239931
1768,225,54.9205581866786,13.940763698067201,4,red,1789,0,768.456536720991
1769,-438,50.1580012750074,13.4220514225402,7,red,1789,7,1031.52364838856
1770,-1198,52.0930035606371,13.036285412692699,17,red,1789,1,1315.8500446052901
1771,1149,45.75395092655721,12.032506122972801,15,red,1789,30,1717.98924004432
1772,-1451,35.805043351950296,9.109126193710189,7,blue,1789,8,1072.0287885472198
1773,-1271,50.479463038801896,12.9121260870769,8,green,1789,3,968.188617900027
1774,-573,57.0850908141012,14.385382018503401,1,blue,1789,37,1358.16034780339
1775,60,51.77000139697479,16.292160618991698,3,green,1789,14,986.764898649232
1776,480,48.3870856059035,14.151519368441301,12,blue,1789,30,1671.98002394508
1777,399,48.6373143252481,12.4195476980072,1,green,1789,8,812.947809113303
1778,1646,54.5406945911967,14.338042957800901,24,green,1789,19,1955.4362129624499
1779,949,44.1717554837263,11.2923790336103,16,blue,1789,27,1703.8326600065802
1780,-260,47.9835103245809,13.138044338128,5,blue,1790,22,1242.3652361843801
1781,-595,47.21095768498571,12.9438100655756,6,blue,1790,38,1603.49660492391
1782,1029,58.326758371188205,15.362239340624402,0,blue,1790,2,534.6327110686029
1783,-47,49.731660679545605,13.463742836477198,1,red,1790,29,1239.33969495261
1784,561,50.227833742978106,12.6665987988827,16,red,1790,2,1157.1670810161302
1785,-1151,30.314140852421197,8.995309735534429,0,green,1790,3,662.678223555569
1786,421,46.5361456003986,15.0691060503432,15,green,1790,9,1363.1273787999198
1787,1074,50.848051994512,13.556007288222599,0,red,1790,24,1005.38416088745
1788,1023,66.6850664899099,17.3078575014223,34,green,1790,11,2060.68058542371
1789,-356,46.465916070493,14.2176604594152,11,blue,1790,19,1410.0635277589802
1790,-908,53.8271875341881,13.9282355424067,13,blue,1790,9,1309.72021900997
1791,1274,50.0283341930355,13.9952899682686,24,red,1790,32,2092.22609466782
1792,713,56.2881551820836,14.889546751474303,5,red,1790,28,1277.54809703306
1793,-1818,54.5121851731993,14.7363273720062,25,red,1790,35,2332.9135462024
1794,1386,49.4914696710779,13.987757860846601,9,red,1790,1,880.659418857594
1795,-995,58.78184174319,15.036055395242801,1,blue,1790,35,1338.1269780919802
1796,-1368,57.614594117283296,14.4572065087295,19,blue,1790,13,1622.3250656914802
1797,-1359,43.0668913254389,10.989401362786698,1,red,1790,10,809.8831278232001
1798,1553,51.1578118320403,12.9048701493032,14,green,1790,25,1619.80100391447
1799,1397,54.2639132450315,15.029952672620801,14,blue,1790,38,1843.07774992534
1800,-1617,41.5627446002986,11.2652710315768,9,red,1790,8,1106.81183716292
1801,739,50.1373764971959,13.7375198608482,5,red,1791,30,1322.27060315698
